position,stable_bits,released_bits,pending_underflow,low,high_inclusive,residual_width,residual_information_bits,selected_frequency,selected_information_bits,effective_interval_information_bits,table_entropy_bits
49,70,0,1,1328879872,3656744035,2327864164,0.8836402697439603,65110,0.00940848193734116,0.009408482191970744,0.07325893305383699
50,70,0,2,510276096,3258275411,2747999316,0.6442655009565357,38682,0.7606252311299041,0.7606252312125761,1.2978595365349972
51,73,3,2,249039472,2188606375,1939566904,1.146912604532524,5782,3.5026471065229505,3.5026471035759865,1.0653194771869694
52,76,3,0,498078944,4220001761,3721922818,0.20659900766212758,62880,0.05968640285403119,0.05968640312960534,0.2686378464235109
53,76,0,0,498078944,4216878199,3718799256,0.20781027388796147,65481,0.001211266200721556,0.001211266225832507,0.012544578135521508
54,76,0,0,498078944,2718259297,2220180354,0.951970268874053,39126,0.7441599948818645,0.7441599949860941,1.6481731163685476
55,79,3,0,1477555112,3482547087,2004991976,1.0990506830034548,7398,3.1470804148760045,3.1470804141293995,3.5121413930215897
56,79,0,0,1477555112,3440052368,1962497257,1.1299565084758498,64147,0.030905824914675025,0.030905825472395523,0.22259506242397112
57,79,0,1,807626576,2375743813,1568117238,1.4536137215361649,26183,1.3236572123514618,1.3236572130603144,2.6670776981443054
58,81,2,0,1615253152,4186557695,2571304544,0.7401466536568435,53731,0.28653293182640915,0.286532932120679,0.9327631328228212
59,81,0,0,1615253152,3670029003,2054775852,1.0636661218612353,52371,0.32351946780636465,0.32351946820439154,0.8968566308772264
60,81,0,1,1083022656,4227203439,3144180784,0.44996297400184915,50141,0.3862968512301461,0.3862968521406127,1.1451186843585095
61,84,3,0,1345030920,3582841715,2237810796,0.9405590825374794,11661,2.4905961069396465,2.490596108535633,2.5745714557887194
62,84,0,0,1345030920,3539100326,2194069407,0.9690379814618382,64255,0.028478898524750232,0.028478898924356864,0.1588810171192906
63,87,3,0,438652728,2531749943,2093097216,1.037007825445464,7815,3.0679698421129733,3.0679698439836263,0.5370986839434242
64,87,0,0,438652728,2531143118,2092490391,1.037426148274431,65517,0.000418322449221962,0.0004183228289653259,0.004934802732935719
65,88,1,0,877305456,4008378111,3131072656,0.45599015965957435,49032,0.4185640105456165,0.4185640113851439,1.0041229532580727
66,88,0,0,877305456,3179314637,2302009182,0.8997535580694667,48183,0.4437633980991379,0.4437633984098923,1.3454728689518007
67,88,0,0,877305456,2653093940,1775788485,1.2741873941760744,50555,0.3744338355729342,0.37443383610660874,0.7861389532859925
68,88,0,0,877305456,2404755599,1527450144,1.4915218547931666,56371,0.2173344598856643,0.21733446061709324,0.6735556047592919
69,88,0,0,877305456,2404009773,1526704318,1.4922264684637234,65504,0.0007046129765893727,0.0007046136705543112,0.007808663886443231
70,89,1,0,1754610912,3969236043,2214625132,0.9555846305174747,47533,0.46335816161404025,0.46335816205375413,1.129060119098693
71,89,0,1,1361738176,3814870755,2453132580,0.8080219392932158,36297,0.8524373081518115,0.8524373087757378,1.0141978160332623
72,89,0,1,1361738176,3812138231,2450400056,0.809629840993729,65463,0.0016079015700331673,0.0016079017005131186,0.016257600822128078
73,92,3,0,1151985408,3444000839,2292015432,0.9060303883085723,15325,2.0964005465344937,2.096400547314844,3.075643080078767
74,92,0,1,156487168,4133939727,3977452560,0.11080242271345497,56864,0.20477203397132182,0.2047720344048836,0.5712412931908714
75,92,0,1,156487168,4055162666,3898675499,0.13966306705815512,64238,0.028860644080355793,0.02886064434470119,0.16766420319941794
76,92,0,1,156487168,4048440401,3891953234,0.14215277132165127,65423,0.002489704107082812,0.002489704263494559,0.023565006911647063
77,92,0,1,156487168,3654173471,3497686304,0.29624624153336043,58897,0.15409347018682293,0.15409347021170866,0.6979158907043644
78,92,0,1,156487168,3642005006,3485517839,0.30127413460931507,65308,0.0050278927921983,0.005027893075953867,0.04083523330843609
79,92,0,1,156487168,3640941310,3484454143,0.3017144775432854,65516,0.0004403427806028656,0.0004403429339715888,0.005170433008025777
80,92,0,1,156487168,3624884407,3468397240,0.30837800427115525,65234,0.00666352644973526,0.00666352672787181,0.05264205655657314
81,92,0,2,1416795558,4141087799,2724292242,0.6567656726676461,25738,1.348387668763929,1.3483876683964902,1.7225012690592034
82,95,3,0,1339985730,3798649501,2458663772,0.8047726894995186,29573,1.1480070169792476,1.1480070168318721,1.2688044981857587
83,95,0,0,1339985730,3259991443,1920005714,1.1615365415531436,51178,0.35676385147218587,0.3567638520536232,0.7660457321179738
84,99,4,1,259814944,3958263455,3698448512,0.21572695458648994,3945,4.054190415099179,4.054190413033349,1.4298894132812396
85,99,0,1,259814944,3956401138,3696586195,0.21645359230050332,65503,0.0007266376781842033,0.000726637714010465,0.007766625807189516
86,99,0,1,259814944,2180024962,1920210019,1.161383034650875,34043,0.9449294419926763,0.9449294423503725,1.5062576597020902
87,101,2,0,519629888,4255272839,3735642952,0.20129057533313954,63748,0.0399075402099373,0.0399075406822652,0.23303265593630368
88,101,0,0,519629888,4254189812,3734559925,0.20170889802630398,65517,0.000418322449221962,0.0004183226931645795,0.004934802732935719
89,101,0,0,519629888,2335623473,1815993586,1.2418880389038165,31868,1.0401791404192466,1.0401791408775132,1.8199434958136538
90,102,1,0,1039259776,2559644541,1520384766,1.4982106711908045,27434,1.2563226315330327,1.2563226322869876,1.7538764472528197
91,102,0,0,1039259776,2559226954,1519967179,1.498606974453537,65518,0.0003963024539395264,0.00039630326273166447,0.004699172121844633
92,102,0,0,1039259776,2312083853,1272824078,1.754614113526742,54880,0.25600713893982535,0.2560071390732061,0.6740495030904977
93,103,1,0,2078519552,3436643973,1358124422,1.6610314905991999,34964,0.9064173769720916,0.9064173770724576,1.7888340687563373
94,103,0,0,2078519552,3435939379,1357419828,1.6617801539969328,65502,0.0007486627160211863,0.0007486633977345463,0.00805261133294698
95,103,0,0,2078519552,3433288168,1354768617,1.6646006734836085,65408,0.0028205190623786626,0.002820519486675364,0.022465581507373076
96,103,0,0,2078519552,3432916069,1354396518,1.6649969766682773,65518,0.0003963024539395264,0.00039630318466754615,0.004699172121844633
97,103,0,0,2078519552,3419379543,1340859992,1.6794885421735941,64881,0.014491564706665157,0.014491565505318474,0.08796312689866717
98,107,4,0,370593920,4043555119,3672961200,0.22570349003762047,11220,2.546214944503845,2.5462149478640232,1.4640346723240716
99,107,0,0,370593920,4037165995,3666572076,0.22821524643740787,65422,0.0025117560775962753,0.0025117563997902035,0.020294461070566133
100,107,0,0,370593920,4034984044,3664390125,0.2290740395654609,65497,0.0008587929491977406,0.0008587931280526519,0.008838726935014144
101,108,1,0,1325960762,3768179265,2442218504,0.814454862750317,21839,1.585380823170378,1.5853808231848545,0.9307774174984871
102,108,0,1,504437876,3262144383,2757706508,0.6391782214256558,37001,0.8247233584780075,0.8247233586753384,1.0708344511403152
103,108,0,1,504437876,3261134480,2756696605,0.6397066492668237,65512,0.0005284274673163702,0.0005284278411685387,0.0060578720056822695
104,108,0,1,504437876,2702484461,2198046586,0.9664251825296226,52255,0.32671853292049224,0.3267185332628003,1.22926165619736
105,108,0,1,504437876,2672969675,2168531800,0.9859285465452956,64656,0.019503363816540695,0.019503364015671914,0.10624980424263734
106,108,0,1,504437876,2668767350,2164329475,0.9887270092487483,65409,0.0027984623718733453,0.002798462703453727,0.023198424498556754
107,108,0,3,68556340,4213860231,4145303892,0.05116927652176528,31380,1.06244226814454,1.0624422672730176,1.022190840814102
108,108,0,3,68556340,3953197429,3884641090,0.14486583479300208,61415,0.09369655797123096,0.09369655827123544,0.41403441099513905
109,108,0,3,68556340,3952189755,3883633416,0.14524011772794765,65519,0.0003742827947452993,0.00037428293494615243,0.004463541174757649
110,108,0,3,68556340,3951123083,3882566744,0.1456364202652587,65518,0.0003963024539395264,0.00039630253730981623,0.004699172121844633
111,114,6,0,974597752,2378900151,1404302400,1.6127935095136579,2963,4.467157089038718,4.467157089248399,2.42638355425835
112,119,5,0,787466944,3650927295,2863460352,0.5848875182339803,4176,3.9720940034301155,3.9720940087203225,2.4715862994701334
113,119,0,0,787466944,3648830034,2861363091,0.5859445667908965,65488,0.001057048556915173,0.001057048556915173,0.010461237480688442
114,119,0,0,787466944,3051155483,2263688540,0.9239716740225639,51847,0.33802710702125477,0.3380271072316689,1.2106783237243317
115,119,0,0,787466944,2974508680,2187041737,0.9736663933056633,63317,0.04969471917088875,0.049694719283099445,0.28326538997472983
116,121,2,1,1150243856,3435798583,2285554728,0.9101027810779669,8561,2.936436389415009,2.936436387772303,2.1750552349056558
117,123,2,0,935352152,2462589283,1527237132,1.4917230612203944,21896,1.5816202806350437,1.5816202801424266,1.1098336495300891
118,123,0,0,935352152,2461960080,1526607929,1.4923175563847018,65509,0.0005944945118882062,0.000594495164309442,0.006730200775121419
119,124,1,0,1870704304,4123625025,2252920722,0.9308505985255202,48358,0.4385330419046272,0.43853304214081706,0.8590197916625826
120,124,0,0,1870704304,3918429654,2047725351,1.0686249176491565,59567,0.137774318648062,0.13777431912363633,0.607139003875467
121,124,0,0,1870704304,3915680022,2044975719,1.070563432571042,65448,0.0019385143635805371,0.0019385149218867591,0.017105918155581195
122,124,0,0,1870704304,3679872503,1809168200,1.2473206031594444,57979,0.17675716989846996,0.1767571705884021,0.7107890952905265
123,124,0,0,1870704304,3679265177,1808560874,1.2478049878099888,65514,0.000484384451701118,0.00048438465054272475,0.005630173881020868
124,124,0,0,1870704304,3678520072,1807815769,1.2483994830242686,65509,0.0005944945118882062,0.0005944952142821809,0.006753238113444278
125,124,0,0,1870704304,3530002004,1659297701,1.3720743970161173,60152,0.12367491393676439,0.12367491399184861,0.5615308666615703
126,124,0,0,1870704304,3529141162,1658436859,1.3728230599906865,65502,0.0007486627160211863,0.0007486629745685288,0.007786991614828364
127,124,0,0,1870704304,3523447370,1652743067,1.3777846831958627,65311,0.00496162241616682,0.004961623205176406,0.04311647904904745
128,124,0,2,1040366272,4215521347,3175155076,0.43582009053441695,31476,1.0580354070138596,1.0580354073385523,1.4097562503555041
129,124,0,2,1040366272,2862001032,1821634761,1.2374134192092683,37599,0.8015933286068402,0.8015933286748524,1.3999077102469846
130,124,0,2,1040366272,2784033418,1743667147,1.3005224792953065,62731,0.06310905949898862,0.063109060086038,0.29887703448920466
131,124,0,2,1040366272,2564398830,1524032559,1.4947534215249725,57281,0.19423094135313546,0.19423094222966666,0.6179227327194533
132,124,0,2,1040366272,2563887222,1523520951,1.4952378063464309,65514,0.000484384451701118,0.00048438482145821615,0.0056111749720572975
133,124,0,2,1040366272,2556634131,1516267860,1.5021225071763276,65224,0.00688470032082244,0.006884700829895457,0.05142690058951709
134,124,0,2,1040366272,2475957464,1435591193,1.5810021683003264,62049,0.07887966080670394,0.0788796611240011,0.30618608620481963
135,124,0,2,1040366272,2474358371,1433992100,1.5826100698973633,65463,0.0016079015700331673,0.0016079015970362571,0.015956366358824477
136,124,0,2,1040366272,2176536311,1136170040,1.9184683802673028,51925,0.33585830938062766,0.33585831036993696,0.7727204706729603
137,127,3,0,2080732544,3824445655,1743713112,1.3004844487551104,50290,0.3820160670338533,0.3820160684878097,1.3192464051853412
138,127,0,0,2080732544,3343498416,1262765873,1.7660599694163075,47460,0.4655755199186897,0.4655755206611954,1.2299870794204646
139,128,1,4,697779008,3126506911,2428727904,0.8224462754464064,3939,4.056386298385957,4.056386306030099,1.2224197772677081
140,133,5,0,1395558016,4005284257,2609726242,0.7187486687293827,35210,0.8963023932495064,0.8963023932829776,1.4772802343606937
141,133,0,0,1395558016,4002775517,2607217502,0.7201362041192496,65473,0.0013875351247936642,0.0013875353898658177,0.013227493770576032
142,133,0,0,1395558016,4001383112,2605825097,0.7209068925600306,65501,0.0007706880901105886,0.0007706884407833204,0.00846046185545853
143,133,0,0,1395558016,3558954281,2163396266,0.98934920025523,54409,0.2684423075517519,0.26844230769519695,0.9514704407487413
144,133,0,0,1395558016,3430377186,2034819171,1.0777465543198161,61641,0.08839735361182983,0.08839735406458582,0.35188283019559485
145,133,0,1,643632384,3723184149,3079551766,0.4799267665313103,49592,0.40218021135449283,0.4021802122114968,1.366464279640475
146,133,0,1,643632384,3722338324,3078705941,0.4803230693814662,65518,0.0003963024539395264,0.00039630285015395924,0.004699172121844633
147,137,4,2,499853568,3130583743,2630730176,0.7071838616715453,1750,5.226860793280309,5.226860792290081,1.5737423745338053
148,137,0,2,499853568,3129580199,2629726632,0.7077343111942866,65511,0.0005504494793435254,0.0005504495227394398,0.006276025517869724
149,137,0,2,499853568,2584261825,2084408258,1.0430092704570804,51946,0.3352749589503545,0.335274959262796,0.8581495040508289
150,137,0,2,499853568,2582417103,2082563536,1.0442866352133855,65478,0.0012773645234549914,0.0012773647563023853,0.013378073444781568
151,137,0,2,499853568,2581654445,2081800878,1.0448150629960722,65512,0.0005284274673163702,0.000528427782686991,0.006101432079111733
152,137,0,2,499853568,2485626551,1985772984,1.112946444384935,62513,0.06813138131137325,0.06813138138886268,0.3956357722708561
153,137,0,2,499853568,2475960694,1976107127,1.119985986842991,65217,0.007039542207896552,0.007039542458055853,0.04796454453236288
154,141,4,0,859657084,2547380899,1687723816,1.347568309437296,13993,2.2275823211977683,2.2275823225943068,2.721031422872438
155,142,1,0,1719314168,3301967285,1582653118,1.4403020622255127,30728,1.0927337514689348,1.092733752788215,1.6155216905447995
156,142,0,0,1719314168,3234276600,1514962433,1.503365126834705,62733,0.06306306399299451,0.06306306460919212,0.29948759864191804
157,142,0,1,1291144688,3869835625,2578690938,0.7360082728221151,55776,0.23264314587431495,0.2326431459874105,0.7734172940005709
158,142,0,1,1291144688,3784923286,2493778599,0.7843137595563938,63378,0.048305486694556435,0.04830548673428013,0.23487980908512618
159,142,0,1,1291144688,3712205834,2421061147,0.8270076291057826,63625,0.04269386926221766,0.04269386954938968,0.25527591687619233
160,142,0,1,1291144688,3353088167,2061943480,1.0586423585265656,55815,0.2316347292657089,0.23163472942078112,0.6136103463154802
161,142,0,1,1291144688,3314231657,2023086970,1.0860888051137145,64301,0.027446446134924612,0.027446446587150678,0.19285944794954385
162,142,0,2,434805728,4156969643,3722163916,0.20650555606718513,60288,0.12041675038721682,0.12041675095347001,0.48854696171596734
163,142,0,2,434805728,4093415238,3658609511,0.2313517031726775,64417,0.024846146719949117,0.024846147105493155,0.15646647226784607
164,142,0,2,434805728,3470230149,3035424422,0.5007488935508881,54373,0.2693971902229299,0.2693971903782086,0.95434714574786
165,145,3,0,869611456,4002116101,3132504646,0.4553304967200127,33816,0.9545816029692072,0.9545816031691265,1.8323740292113042
166,145,0,0,869611456,4001064539,3131453084,0.45581488162880035,65514,0.000484384451701118,0.00048438490878474746,0.0056111749720572975
167,145,0,0,869611456,3999822202,3130210747,0.4563873535790357,65510,0.0005724718275307164,0.0005724719502369966,0.00651761019050502
168,145,0,0,869611456,3039590316,2169978861,0.9849661573896142,45432,0.5285788035751386,0.5285788038105769,1.4063380311208553
169,145,0,0,869611456,3038994313,2169382858,0.9853624601795339,65518,0.0003963024539395264,0.00039630278992276843,0.004699172121844633
170,145,0,0,869611456,3037041285,2167429830,0.9866618587025968,65477,0.0012993979706836883,0.0012993985230620097,0.01255742463492634
171,145,0,0,869611456,2252763468,1383152013,1.634687423835203,41822,0.6480255647141507,0.6480255651326053,1.0810604200465495
172,145,0,0,869611456,2240775700,1371164245,1.6472457512244176,64968,0.0125583270638801,0.012558327389214667,0.08493620326376182
173,145,0,0,869611456,2240357253,1370745798,1.6476860949315366,65516,0.0004403427806028656,0.0004403437071195505,0.005158914338864347
174,146,1,0,1739222912,3907994757,2168771846,0.9857688560083133,51845,0.3380827601108304,0.3380827610767776,0.81412770443
175,146,0,0,1739222912,3905016402,2165793491,0.9877514578752447,65446,0.0019826017943566226,0.001982601866929807,0.018544082742989243
176,148,2,1,874164680,2489785287,1615620608,1.410558692489598,6111,3.422807234312956,3.422807234614354,1.3673229121820207
177,148,0,1,874164680,2453669500,1579504821,1.4431748054961098,64071,0.03261611264258346,0.03261611300651,0.16756176322681257
178,148,0,1,874164680,2452729548,1578564869,1.4440335985325063,65497,0.0008587929491977406,0.0008587930363985308,0.009329520269322112
179,151,3,0,1888932192,3604889239,1715957048,1.3236337047222761,17810,1.8796001040110188,1.8796001061897702,2.493746717830479
180,151,0,0,1888932192,3473553170,1584620979,1.4385093385241667,60520,0.11487563289590048,0.11487563380189046,0.6222985546969995
181,151,0,1,1630380736,4116603079,2486222344,0.7886918229772277,51412,0.3501824843794639,0.3501824844530608,0.7693699051262097
182,151,0,1,1630380736,4114706241,2484325506,0.7897929325496129,65486,0.001101109058724726,0.0011011095723832253,0.011009235992462684
183,151,0,1,1630380736,3813680410,2183299675,0.9761369808870413,57595,0.1863440481633002,0.18634404833743026,0.8785164940442222
184,151,0,2,1113277824,3869520427,2756242604,0.6399442666131812,41367,0.6638072856006978,0.6638072857261397,1.6448970558834388
185,154,3,0,344814678,2581990719,2237176042,0.940968360368803,26597,1.3010240938671673,1.3010240937556212,1.5201021571928623
186,154,0,0,344814678,2580864211,2236049534,0.9416949982330749,65503,0.0007266376781842033,0.0007266378642733342,0.007835254386875391
187,154,0,0,344814678,2580250061,2235435384,0.9420913011083769,65518,0.0003963024539395264,0.0003963028753007165,0.004687653452683203
188,154,0,0,344814678,2504764549,2159949872,0.9916493152250858,63323,0.049558014018459655,0.0495580141167086,0.28820162770972535
189,154,0,0,344814678,2493262130,2148447453,0.9993526540884758,65187,0.007703338594360387,0.0077033388633890405,0.06743130429044464
190,154,0,0,344814678,2492114735,2147300058,1.0001233423617357,65501,0.0007706880901105886,0.0007706882732597194,0.008406021601331477
191,155,1,0,689629356,3121855579,2432226224,0.8203697243603898,37116,0.8202463811895793,0.8202463819986553,2.0425524340557684
192,155,0,0,689629356,3121150435,2431521080,0.8207880469809758,65517,0.000418322449221962,0.0004183226205865683,0.00492328406377429
193,155,0,0,689629356,3006096924,2316467569,0.8907206615145107,62435,0.06993261426919607,0.06993261453353625,0.2825559646173767
194,155,0,0,689629356,3000547525,2310918170,0.8941809713771072,65379,0.003460309819433334,0.003460309862595592,0.027036527544541375
195,155,0,0,689629356,2316856234,1627226879,1.400231730658657,46147,0.5060507586207417,0.5060507592815499,1.0555651792742076
196,155,0,0,689629356,2315838224,1626208869,1.4011345780730622,65495,0.0009028473965228007,0.0009028474144049434,0.009016732140557746
197,155,0,0,689629356,2311967243,1622337888,1.4045728217882214,65380,0.0034382433453716316,0.003438243715158618,0.026793463110337156
198,162,7,0,580132608,3498439679,2918307072,0.5575154505772062,921,6.1529426539086645,6.152942628788984,0.875931797224208
199,162,0,0,580132608,3453108309,2872975702,0.5801013545885993,64518,0.02258590351315688,0.022585904011394316,0.1424574040582972
200,162,0,0,580132608,2884790788,2304658181,0.898094355074889,52572,0.3179929999558932,0.317993000486289,1.1268053003985241
201,162,0,0,580132608,2862214027,2282081420,0.912296881059028,64894,0.014202525437248238,0.014202525984138983,0.11039051764044322
202,162,0,0,580132608,2861656878,2281524271,0.9126491446671281,65520,0.0003522634716290214,0.0003522636081004389,0.004227909891679893
203,162,0,0,580132608,2857061522,2276928915,0.9155578943186562,65404,0.002908749196698977,0.0029087496515292416,0.024957397054662763
204,162,0,0,580132608,2724690013,2144557406,1.0019672111346765,61726,0.08640931632664828,0.08640931681601954,0.34117213147022424
205,162,0,0,580132608,2723904652,2143772045,1.002495639020463,65512,0.0005284274673163702,0.0005284278857869866,0.0060593958318253035
206,164,2,0,2112128596,3910599467,1798470872,1.2558763522126455,13745,2.2533807135996846,2.2533807131921813,1.9287887631128349
207,164,0,1,2076773544,3805760035,1728986492,1.3127205482890325,31502,1.0568441950606642,1.056844196076387,1.459450267956039
208,164,0,1,2076773544,3801169525,1724395982,1.3165560399918803,65362,0.0038354915272883166,0.0038354917028474776,0.029016269988092102
209,164,0,1,2076773544,3790749895,1713976352,1.3252999415153006,65140,0.008743900716734303,0.008743901523420737,0.06955537067933032
210,164,0,1,2076773544,3790305290,1713531747,1.3256742247634925,65519,0.0003742827947452993,0.00037428324819374306,0.004463541174757649
211,164,0,2,2006063440,3867165577,1861102138,1.2064899127861572,35590,0.8808156876028522,0.8808156880226642,1.279833283380854
212,164,0,2,2006063440,3325129802,1319066363,1.7031299967673057,46449,0.4966400832736377,0.49664008398114745,1.3239804144434342
213,164,0,2,2006063440,3281111275,1275047836,1.7520957722900903,63349,0.04896577466659228,0.048965775522783875,0.26537158768258534
214,164,0,2,2006063440,3279866111,1273802672,1.753505342655366,65472,0.0014095702546713536,0.0014095703652757968,0.014005751506773854
215,164,0,2,2006063440,3279030333,1272966894,1.7544522463998327,65493,0.0009469031891450585,0.0009469037444670241,0.009722451732061209
216,164,0,2,2006063440,3277728929,1271665490,1.7559279245940544,65469,0.0014756776637093812,0.0014756781942218203,0.014074872889963022
217,168,4,1,2090029520,4265924927,2175895408,0.9810379359265404,14017,2.225110012061403,2.225110011332485,2.1929601188520818
218,168,0,1,2090029520,4264928881,2174899362,0.9816985005938079,65506,0.0006605645820851047,0.0006605646672697341,0.007251238948197275
219,168,0,1,2090029520,4264032850,2174003331,0.9822929951547259,65509,0.0005944945118882062,0.0005944945609179483,0.006785279517712312
220,168,0,1,2090029520,3991718498,1901688979,1.1753658331198977,57327,0.19307283763533986,0.1930728379651722,0.5560159512879572
221,168,0,1,2090029520,3985537776,1895508257,1.1800624049855273,65323,0.004696571349226168,0.004696571865627422,0.040517521323434835
222,168,0,1,2090029520,3984727927,1894698408,1.1806789228998333,65508,0.0006165175324262582,0.0006165179143069946,0.006852762115463791
223,168,0,1,2090029520,3482431629,1392402110,1.6250712406256085,48162,0.44439231701217874,0.44439231772577575,0.8436087418971064
224,170,2,1,845179280,3187719063,2342539784,0.8745735962329633,27564,1.24950235790092,1.2495023556073535,0.9936477315709581
225,170,0,1,845179280,3185610148,2340430869,0.8758729942618118,65477,0.0012993979706836883,0.0012993980288495736,0.0132627949614517
