position,stable_bits,released_bits,pending_underflow,low,high_inclusive,residual_width,residual_information_bits,selected_frequency,selected_information_bits,effective_interval_information_bits,table_entropy_bits
476,503,0,1,1056789008,2931542785,1874753778,1.1959460152500618,62087,0.07799639707553499,0.07799639780314194,0.34038774927251964
477,503,0,1,1056789008,2828931368,1772142361,1.277152641861786,61949,0.08120662632817725,0.08120662661172472,0.3917242524007869
478,503,0,1,1056789008,2819331903,1762542896,1.2849887763925807,65181,0.007836134529734796,0.007836134530796396,0.06636544390894564
479,503,0,1,1056789008,2809999591,1753210584,1.2926478525711467,65189,0.007659075998759904,0.007659076178565648,0.06501903188461043
480,503,0,1,1056789008,2771262882,1714473875,1.324881225231067,64088,0.03223337220548642,0.032233372659918304,0.17754229531353677
481,514,11,0,862094336,3139130367,2277036032,0.9154900250370446,85,9.590609063862297,9.590608799805977,0.18463224751804774
482,516,2,0,2118254388,4016294003,1898039616,1.1781370413205359,13657,2.2626470153333695,2.2626470162834913,3.1236833092662364
483,516,0,1,2089025128,3404179835,1315154708,1.7074146253280773,22705,1.5292775836883037,1.5292775840075412,3.124732118688097
484,516,0,1,2089025128,3243096661,1154071534,1.8959144952118336,57509,0.18849986892719153,0.18849986988375883,0.7650506754761529
485,516,0,2,2030566608,4198148777,2167582170,0.9865604609843821,61545,0.09064596549894643,0.09064596577254677,0.5145790144988803
486,516,0,2,2030566608,4186208817,2155642210,0.99452940423771,65175,0.007968942689718941,0.007968943253328519,0.06680781714288073
487,516,0,2,2030566608,4091083736,2060517129,1.05964068927684,62644,0.06511128464281092,0.06511128503913036,0.3838794974692581
488,516,0,2,2030566608,4085738766,2055172159,1.0633878944268176,65366,0.003747204700206792,0.0037472051499786224,0.033840689463291974
489,516,0,2,2030566608,4042023708,2011457101,1.0944061765485955,64142,0.031018281558784767,0.031018282121776125,0.2075735469378648
490,516,0,2,2030566608,4040673242,2010106635,1.0953751084378922,65492,0.0009689315899683129,0.0009689318892959545,0.010261578587753221
491,516,0,2,2030566608,3880719840,1850153233,1.2150023837400958,60321,0.11962727468412022,0.11962727530220402,0.6329892742025416
492,516,0,2,2030566608,3876965103,1846398496,1.217933192077055,65403,0.0029308075734053776,0.0029308083369612224,0.027343205343805514
493,516,0,2,2030566608,3776159228,1745592621,1.2989302378126837,61958,0.08099704566863689,0.0809970457356268,0.4613142603134893
494,516,0,2,2030566608,3773122766,1742556159,1.3014419940777273,65422,0.0025117560775962753,0.002511756265045377,0.023449713849533274
495,516,0,2,2030566608,3723533727,1692967120,1.3430931918431384,63671,0.041651197461539585,0.04165119776540852,0.2701929607793048
496,516,0,2,2030566608,3721647945,1691081338,1.3447010935354307,65463,0.0016079015700331673,0.001607901692294222,0.015750234488688307
497,516,0,2,2030566608,3694347468,1663780861,1.3681817194866497,64478,0.023480625884163286,0.023480625951218945,0.1650398466789383
498,516,0,2,2030566608,3693458913,1662892306,1.36895240771371,65501,0.0007706880901105886,0.0007706882270602158,0.008406331142898505
499,516,0,2,2030566608,3665852302,1635285695,1.3931044401049633,64448,0.024152031993215327,0.024152032391251802,0.16982545982124292
500,516,0,2,2030566608,3662284097,1631717490,1.396255850381479,65393,0.0031514098920848456,0.0031514102765157407,0.026606061438677206
501,521,5,2,1711831904,4160204863,2448372960,0.810823805892273,3073,4.414567948407038,4.414567955510795,1.1279438285611016
