position,stable_bits,released_bits,pending_underflow,low,high_inclusive,residual_width,residual_information_bits,selected_frequency,selected_information_bits,effective_interval_information_bits,table_entropy_bits
114,172,0,0,2022155008,3352257736,1330102729,1.6911094710425942,49212,0.41327747095162765,0.4132774717300939,1.619754656453306
115,172,0,0,2022155008,3316719865,1294564858,1.730179899608487,63785,0.039070427964313786,0.0390704285658915,0.19811289630832557
116,174,2,0,1901737260,3673546483,1771809224,1.2774238730497558,22424,1.547243970967506,1.5472439734412666,1.949105518299032
117,174,0,0,1901737260,3673113912,1771376653,1.277776136837936,65520,0.0003522634716290214,0.0003522637881822593,0.004227909891679893
118,174,0,0,1901737260,3581458360,1679721101,1.3544254365850463,62145,0.0766492994122744,0.07664929974710982,0.34717718131702907
119,174,0,0,1901737260,3573333488,1671596229,1.3614207368526081,65219,0.006995299972900017,0.006995300267563453,0.05575022681649429
120,174,0,0,1901737260,3545964976,1644227717,1.3852370273858767,64463,0.023816289881044894,0.02381629053326669,0.16278235172190883
121,174,0,0,1901737260,3544434551,1642697292,1.3865804938242405,65475,0.00134346587467908,0.0013434664383651697,0.012826947740841917
122,174,0,0,1901737260,3380530779,1478793520,1.5382265191803448,58997,0.1516460252161134,0.15164602535610425,0.6049949468598113
123,174,0,1,1655990872,3247562253,1591571382,1.432195282694952,35267,0.8939687628378603,0.8939687635146066,1.2484808768868187
124,174,0,2,1164498096,4005458839,2840960744,0.5962682493077587,58491,0.16407296591278753,0.16407296661280585,0.6678935127483357
125,177,3,0,387393106,2737722841,2350329736,0.8697839742783415,27109,1.2735157245987812,1.2735157249705837,1.6273065727285216
126,177,0,0,387393106,2736826261,2349433156,0.8703344239776882,65511,0.0005504494793435254,0.0005504496993470042,0.006116351545599367
127,178,1,0,774786212,4138330161,3363543950,0.3526650366380508,46912,0.48233061186618814,0.4823306126603623,1.2554704480741306
128,178,0,0,774786212,3701976848,2927190637,0.5531304398644643,57034,0.2004654027912195,0.2004654032264127,0.8325853677938323
129,182,4,0,248267712,2362191023,2113923312,1.0227241058135306,2958,4.469593662900932,4.469593665949066,2.6680513343234886
130,182,0,0,248267712,2361545904,2113278193,1.023164449141479,65516,0.0004403427806028656,0.0004403433279478239,0.005158914338864347
131,183,1,0,496535424,4228114693,3731579270,0.20286081237004794,57861,0.17969636315998389,0.17969636322856944,0.896286348197567
132,183,0,0,496535424,2156603074,1660067651,1.3714051106020833,29155,1.168544297689486,1.168544298232037,2.1560062859086404
133,183,0,0,496535424,2156197784,1659662361,1.3717573741138231,65520,0.0003522634716290214,0.0003522635117394671,0.004227909891679893
134,184,1,0,993070848,3387243203,2394172356,0.8431201306596989,47270,0.471362755753988,0.47136275654587523,1.4789761821540146
135,185,1,0,1986141696,4203717535,2217575840,0.9536637011848406,30351,1.1105435694959924,1.11054357052514,2.768954401434751
136,185,0,0,1986141696,4031789085,2045647390,1.0700896580854966,60455,0.116425956296303,0.11642595690065638,0.4040708314632972
137,188,3,0,716392568,2945578879,2229186312,0.9461299461206245,8927,2.8760402894077095,2.8760402880351283,1.8229284615847166
138,191,3,1,508522176,2746960479,2238438304,0.9401545908903799,4113,3.994024643499618,3.994024644769755,3.2870015803537727
139,196,5,1,1774391168,3908995647,2134604480,1.0086783677856772,1953,5.068523766113208,5.068523776895296,2.400124401658461
140,196,0,2,1401298688,3292398785,1891100098,1.1834214172759197,29030,1.174743048485976,1.1747430494902447,2.401703389737007
141,200,4,1,62875640,2438062279,2375186640,0.8546062624552597,10289,2.6711848486314222,2.67118484517934,2.8380956128997563
142,200,0,1,62875640,2434945426,2372069787,0.8565006909874242,65450,0.0018944282800345323,0.0018944285321646453,0.017793849081158865
143,200,0,1,62875640,2430203892,2367328253,0.8593873824248277,65405,0.0028866911572534176,0.0028866914374043127,0.024437381280398025
144,204,4,0,2100938928,4002430615,1901491688,1.1755155134914048,6580,3.316128131377396,3.316128131066574,2.57587368861469
145,204,0,0,2100938928,3964218570,1863279643,1.2048029342712354,64219,0.029287420448740293,0.029287420779830778,0.19801342740698183
146,204,0,0,2100938928,3530611425,1429672498,1.5869624462998786,50285,0.38215951173105217,0.38215951202864495,0.9728819261228013
147,210,6,0,603739200,3361164223,2757425024,0.6393254873861807,1975,5.0523630620481725,5.052363041086301,0.5670654017101383
148,210,0,0,603739200,3359439149,2755699950,0.6402283349718694,65495,0.0009028473965228007,0.0009028475856894384,0.009732540363908585
149,210,0,0,603739200,3295483161,2691743962,0.6741059583241338,64015,0.03387762330631708,0.03387762335226262,0.23679515293919182
150,210,0,0,603739200,3029496010,2425756811,0.8242122225752837,59060,0.15010626397868343,0.1501062642511517,0.4736921379410299
151,210,0,2,416568136,2700338815,2283770680,0.9112293532098583,15425,2.0870171310758576,2.0870171306345737,1.843971491281081
152,213,3,0,833136272,4091105759,3257969488,0.3986740534201729,46746,0.48744469987928024,0.4874447002103144,1.6171954485445537
153,213,0,0,833136272,2812346769,1979210498,1.1177220883170271,39813,0.7190480345763485,0.7190480348968545,1.0236668588248
154,214,1,0,1666272544,3894152767,2227880224,0.9469754738771776,36885,0.8292533847953991,0.8292533855601522,1.7894123014227963
155,214,0,0,1666272544,3808723949,2142451406,1.0033846637846544,63023,0.05640918976839235,0.056409189907475316,0.2520091536062313
156,217,3,0,445278464,4236936231,3791657768,0.17981839240274766,14498,2.176433726354651,2.1764337286180946,3.643283703714795
157,217,0,0,445278464,4175666614,3730388151,0.20332139371329205,64477,0.02350300105443071,0.02350300131054292,0.1266848587614713
158,217,0,0,445278464,2913552715,2468274252,0.7991444435773118,43363,0.5958230497503856,0.5958230498640187,1.1446763316320663
159,217,0,0,445278464,2833406114,2388127651,0.8467671919308515,63408,0.04762274803201619,0.047622748353540245,0.2141772037132444
160,218,1,0,890556928,4191286337,3300729410,0.3798622730855463,45290,0.533095081062526,0.5330950811546967,1.166265079755717
161,218,0,0,890556928,2606849592,1716292665,1.3233515615080194,34077,0.9434892882797147,0.943489288422472,2.579539372083188
162,219,1,1,1414744064,3403502375,1988758312,1.1107791857120368,18985,1.7874276214935485,1.7874276242040188,3.1146282691930427
163,219,0,2,682004480,2743896755,2061892276,1.0586781852477287,33973,0.9478989988180598,0.947898999535691,1.9720926598506976
164,222,3,1,580534272,4263976959,3683442688,0.22159235062175853,29269,1.162914164751241,1.1629141653740314,2.4227691367724162
165,222,0,1,580534272,4262234607,3681700336,0.2222749395758612,65505,0.0006825886112264284,0.0006825889541001524,0.007615073891052001
166,222,0,1,580534272,3270631631,2690097360,0.6749887582699898,47885,0.4527138186581244,0.4527138186941307,1.6782119952264412
167,222,0,1,580534272,2816357530,2235823259,0.9418409978335873,54469,0.2668522395634382,0.2668522395635956,1.0931457471344928
168,222,0,1,580534272,2695109424,2114575153,1.0222793106724737,61982,0.0804383127105263,0.08043831283888773,0.36256511851450757
169,222,0,1,580534272,2521357788,1940823517,1.1459782091701491,60151,0.12369889829361205,0.12369889849767482,0.6580248997701198
170,222,0,1,580534272,2407637660,1827103389,1.2330888729802858,61696,0.08711066377003839,0.08711066381013573,0.40523058300677745
171,224,2,1,174653440,4015206027,3840552588,0.16133324167881113,34439,0.9282443684238757,0.9282443686985268,1.5881180117374707
172,224,0,1,174653440,3263926056,3089272617,0.4753799568741286,52716,0.31404671518608224,0.3140467151953174,0.7172674682777186
173,224,0,1,174653440,3228195028,3053541589,0.49216365130401485,64778,0.016783694377100106,0.016783694429886288,0.12314835019728057
174,224,0,1,174653440,2594944848,2420291409,0.8274663840474652,51945,0.33530273219425305,0.33530273274344896,0.9094241344794116
175,224,0,1,174653440,2552622247,2377968808,0.8529173547480227,64390,0.025450970474473564,0.025450970700557556,0.1343185669368304
176,226,2,0,349306880,2648247121,2298940242,0.9016781804755816,31679,1.0487608253679768,1.0487608257275605,1.520143712499597
177,227,1,0,698613760,3384335541,2685721782,0.6773372844792647,38281,0.7756591031606446,0.7756591040036809,1.4888297404868207
178,227,0,0,698613760,2336864704,1638250945,1.3904907820888788,39976,0.7131534972641121,0.7131534976096137,1.8649380602792227
179,228,1,0,1397227520,4052385941,2655158422,0.6938492029446905,53108,0.30335842060768126,0.3033584208558128,0.9512229141750203
180,228,0,0,1397227520,3530721209,2133493690,1.0094293023690994,52660,0.3155800990665748,0.31558009942440945,0.7349822188774904
181,228,0,1,646971392,3279721355,2632749964,0.7060766329191743,40436,0.6966473300736682,0.6966473305500738,1.3714434666137043
182,228,0,1,646971392,3279118766,2632147375,0.7064068775981518,65521,0.00033024448458043404,0.000330244678980018,0.0039922782726164955
183,228,0,1,646971392,3174613647,2527642256,0.7648548565559175,62934,0.05844797887908652,0.05844797895776556,0.293290445202306
184,228,0,1,646971392,2334894604,1687923213,1.3473978715562431,43764,0.5825430149427315,0.5825430150003246,1.9489701496834586
185,232,4,0,1202487848,4240007863,3037520016,0.4997532305006551,14742,2.152355356916679,2.152355358944412,2.943888679289208
186,232,0,0,1202487848,3899204568,2696716721,0.6714431656612412,58183,0.17168993464245208,0.1716899351605854,0.8422665874644087
187,232,0,0,1202487848,3580138078,2377650231,0.8531106458653142,57782,0.18166747988922313,0.1816674802040721,0.9507081235767293
188,234,2,0,514984096,3283152927,2768168832,0.6337152096644019,19075,1.7806045633907448,1.7806045637990882,2.960479051719437
189,234,0,0,514984096,3281547848,2766563753,0.6345519762264296,65498,0.000836766229995985,0.0008367665620292183,0.008953074006977953
190,234,0,0,514984096,3240979797,2725995702,0.6558638585251195,64575,0.02131188210727514,0.021311882298688672,0.14852859929391085
191,235,1,0,1029968192,3683837479,2653869288,0.6945498311451743,31901,1.0386859716193844,1.038685972620057,1.8560978170405107
192,235,0,0,1029968192,3677925233,2647957042,0.6977674286255109,65390,0.0032175971660184,0.003217597480335045,0.026165175641949055
193,235,0,0,1029968192,2510635820,1480667629,1.5363993161959648,36646,0.8386318871692108,0.838631887570454,1.7841313062035304
194,239,4,0,503022128,3225411759,2722389632,0.6577735839747092,7531,3.121374270194642,3.1213742677787453,1.0031217946767614
195,239,0,0,503022128,3134313729,2631291602,0.7068760079441105,63343,0.049102423709180686,0.04910242396940135,0.2649908768368829
196,239,0,0,503022128,2955484188,2452462061,0.8084163275429326,61082,0.1015403195658961,0.10154031959882082,0.3613476179253231
197,239,0,0,503022128,2465560584,1962538457,1.1299262213447179,52444,0.32150989369935046,0.32150989380178396,0.9784991700686159
198,239,0,0,503022128,2319334459,1816312332,1.2416348370617563,60653,0.11170861520231333,0.1117086157170394,0.5288200383906749
199,239,0,0,503022128,2318835593,1815813466,1.2420311402455226,65518,0.0003963024539395264,0.00039630318376649516,0.004687653452683203
200,243,4,0,1883961728,3615102255,1731140528,1.3109243035624196,3905,4.068893166970659,4.068893163316897,2.4312007927113446
201,243,0,0,1883961728,3319015307,1435053580,1.5815425428011238,54327,0.2706182385364987,0.27061823923870443,0.8644049894886545
202,244,1,1,112523048,2294533227,2182010180,0.9769893135542098,24912,1.395446770920963,1.395446770753086,1.2417392986439915
203,244,0,5,1565004432,3663377999,2098373568,1.0333756059800052,3939,4.056386298385957,4.056386292425795,2.358490130413907
204,250,6,0,934823956,2761039085,1826215130,1.2337904197372467,28518,1.200414812976508,1.2004148137572421,1.312523092605742
205,251,1,1,1591812176,4216773495,2624961320,0.7103509818465312,23550,1.476560560612492,1.4765605621092834,2.484634199621602
206,251,0,1,1591812176,4070777645,2478965470,0.7929089700335226,61891,0.08255798806089115,0.08255798818699035,0.3318293622553195
207,251,0,1,1591812176,3501609654,1909797479,1.169227487613167,50489,0.37631851722132675,0.3763185175796477,1.2195014714653483
208,251,0,2,1036140704,2673759403,1637618700,1.391047664282798,28098,1.2218201765797787,1.2218201766696288,2.1900732521850066
209,251,0,2,1036140704,2637176856,1601036153,1.4236412602926585,64072,0.03259359568822905,0.032593596009862155,0.16786857689225188
210,260,9,0,989240320,2415163263,1425922944,1.5907511244793078,456,7.167109985835259,7.167109864186648,1.7579266730144103
211,261,1,0,1978480640,3981117351,2002636712,1.1007464129966849,46021,0.5099952879236097,0.5099952885173751,1.4082933006849085
212,261,0,0,1978480640,3407486119,1429005480,1.5876356970721979,46764,0.48688928310980656,0.4868892840755131,1.3641298298134685
213,261,0,1,1809477632,4289740621,2480262990,0.7921540438480186,56874,0.20451834654150833,0.20451834677582367,0.9162093195895004
214,266,5,1,1293927328,4058790815,2764863488,0.6354388952272885,2283,4.843284855775298,4.843284851379268,3.3679254394305933
215,266,0,1,1293927328,3695379345,2401452018,0.8387401627913178,56922,0.2033012674513882,0.20330126756403066,0.9715181169764682
216,266,0,1,1293927328,3693070820,2399143493,0.8401276980745394,65473,0.0013875351247936642,0.0013875352832210179,0.013104582627253324
217,266,0,1,1293927328,3605357993,2311430666,0.8938610580746129,63140,0.053733359799652596,0.05373336000007308,0.3164303158464191
218,266,0,1,1293927328,3604264634,2310337307,0.8945436469219317,65505,0.0006825886112264284,0.0006825888473207622,0.007339441073121889
219,266,0,1,1293927328,3396448495,2102521168,1.030526820532181,59641,0.13598317297429935,0.13598317361024773,0.5635438154178556
220,266,0,2,440371008,4222637707,3782266700,0.18339604999166426,58947,0.1528692287087153,0.15286922945948242,0.6396951916807879
221,266,0,2,440371008,3528294892,3087923885,0.4760099543165559,53505,0.29261390392466946,0.29261390432489104,0.6959633409997185
222,266,0,2,440371008,2616137932,2175766925,0.9811231271811955,46177,0.5051131724513821,0.50511317286464,1.4121882225839284
223,266,0,2,440371008,2602625707,2162254700,0.9901106725322251,65129,0.008987544952699829,0.008987545351029006,0.057792689745328064
224,266,0,2,440371008,2157049997,1716678990,1.323026857886763,52031,0.33291618526400596,0.3329161853545396,0.800583638261623
225,269,3,0,880742016,4151746839,3271004824,0.3929132589391955,62437,0.06988640070519414,0.06988640105243384,0.37947228059928995
226,269,0,0,880742016,3845140048,2964398033,0.5349079731063107,59393,0.14199471401009808,0.1419947141671146,0.7275338905374982
227,269,0,0,880742016,3173654318,2292912303,0.9054659687864728,50691,0.3705579956667692,0.3705579956801624,0.7802030667243456
