position,stable_bits,released_bits,pending_underflow,low,high_inclusive,residual_width,residual_information_bits,selected_frequency,selected_information_bits,effective_interval_information_bits,table_entropy_bits
75,138,0,1,641458984,2305254448,1663795465,1.3681690561447368,65517,0.000418322449221962,0.00041832291516697497,0.00492328406377429
76,138,0,1,641458984,2294083946,1652624963,1.37788778097719,65096,0.009718724639678695,0.009718724832452808,0.07244988407151218
77,140,2,1,418352288,3931491619,3513139332,0.2898863506663041,34829,0.9119985691667938,0.9119985696891131,2.014070437139301
78,140,0,1,418352288,2573055586,2154703299,0.9951579210292891,40195,0.7052715698881589,0.7052715703629865,1.995630810979531
79,142,2,0,836704576,3413826513,2577121938,0.7368863452593679,39192,0.7417284237171489,0.7417284242300791,1.895698186362645
80,143,1,0,1673409152,3793117111,2119707960,1.0187816329621207,26952,1.2818952868782427,1.2818952877027514,2.424971018757757
81,143,0,1,1199334656,3541505861,2342171206,0.8748006094489362,36207,0.8560189759320576,0.856018976486817,1.9529737629925592
82,143,0,1,1199334656,3477676549,2278341894,0.9146628880953038,63750,0.03986227847905502,0.03986227864636548,0.2213411331182641
83,143,0,2,251185664,2761964597,2510778934,0.7745121364652228,36111,0.8598492479329021,0.8598492483699199,2.441473794625465
84,143,0,2,251185664,2761045122,2509859459,0.7750405641008022,65512,0.0005284274673163702,0.0005284276355777421,0.006078394740788874
85,148,5,0,887569488,3752216207,2864646720,0.5842899151398946,9350,2.809249350337639,2.8092493510390923,1.092223272844491
86,148,0,0,887569488,3041168718,2153599231,0.9958973461054939,49269,0.41160743050700527,0.41160743096559854,1.0265757012043237
87,150,2,2,1700139728,3552992191,1852852464,1.2128991367098365,3524,4.2170017910795865,4.217001790604345,1.2295499506648002
88,150,0,2,1700139728,3552398473,1852258746,1.2133615001710503,65515,0.0004623634480924974,0.00046236346121329177,0.005375545368984679
89,156,6,0,373767952,4211687855,3837919904,0.16232254268987134,8487,2.948961037882591,2.9489610425188193,3.387299223680233
90,156,0,0,373767952,4129525354,3755757403,0.1935432685364873,64133,0.03122072561084957,0.031220725846616146,0.1632507715223712
91,156,0,0,373767952,3745502368,3371734417,0.3491562427013406,58835,0.15561297381886616,0.1556129741648532,0.7175243652537138
92,156,0,0,373767952,3718594758,3344826807,0.36071563504267345,65013,0.011559392151334863,0.011559392341334495,0.07185465127536113
93,156,0,0,373767952,3707060168,3333292217,0.3656993474563457,65310,0.004983712203274822,0.004983712413671845,0.043189807186419814
94,156,0,0,373767952,3649128346,3275360395,0.39099348776879594,64397,0.025294139966795495,0.02529414031245117,0.13953088766042848
95,157,1,0,747535904,4027794145,3280258242,0.3888377489182204,32817,0.9978442610305163,0.9978442611494217,1.6536065134103637
96,157,0,0,747535904,3562753872,2815217969,0.6094005183365212,56245,0.22056276937993977,0.22056276941830263,0.9826087199450384
97,157,0,0,747535904,3542735995,2795200092,0.6196955851621908,65070,0.010295066719207489,0.010295066825669403,0.07239657591639333
98,157,0,0,747535904,3057406071,2309870168,0.8948353823579076,54157,0.2751397966963653,0.2751397971957154,0.7228955251474698
99,157,0,0,747535904,2309595472,1562059569,1.4591976744402402,44319,0.5643622912141042,0.564362292082333,1.2085233739872352
100,157,0,0,747535904,2290360516,1542824613,1.4770730791386022,64729,0.01787540463796415,0.01787540469836274,0.11597776461798379
101,158,1,0,1495071808,3486976655,1991904848,1.1084984135662062,42306,0.6314253340228055,0.6314253344276043,1.4772936484479726
102,158,0,0,1495071808,3477828044,1982756237,1.1151398246185025,65235,0.006641410927413218,0.006641411052295434,0.05549863241373828
103,158,0,0,1495071808,3476436338,1981364531,1.1161528146581965,65490,0.00101298940069043,0.0010129900396947731,0.010001514083748117
104,160,2,0,107593828,2217993755,2110399928,1.0251307255317172,17451,1.9089779104508953,1.9089779108735214,2.806282115396281
105,161,1,0,215187656,2349545979,2134358324,1.0088447445180044,33140,0.9837140178911858,0.9837140189862855,2.0864182548238674
106,161,0,0,215187656,2346582316,2131394661,1.0108493906453972,65445,0.0020046460149816775,0.0020046461273954446,0.018921096508853992
107,164,3,2,1770443552,4207809887,2437366336,0.8173240416857972,2342,4.806474639498785,4.8064746510404,2.7020248004016776
108,168,4,0,1762169416,3352318875,1590149460,1.433484773543693,10689,2.6161607311455444,2.616160731857893,1.8546869901953777
109,168,0,2,606226720,2598281019,1992054300,1.1083901726674696,20525,1.6749053984474704,1.674905399123779,2.7773068362432465
110,168,0,2,606226720,2209663858,1603437139,1.421479350407317,52751,0.31308917722094154,0.31308917773984724,1.2406263384834968
111,171,3,0,1212453440,4273996653,3061543214,0.48838809898809643,62566,0.06690874854738584,0.0669087485807782,0.4123998408806266
112,172,1,0,1799904716,3330115735,1530211020,1.488916528053192,16378,2.0005284274673163,2.000528429065095,2.359101697966378
113,173,1,6,1037366144,3446253055,2408886912,0.834280479845571,806,6.3453639714720325,6.34536395179238,2.6272728871273445
114,185,12,0,62495168,2850123135,2787627968,0.6236091115417288,1185,5.789328656214378,5.789328631696158,1.2000600740086453
115,186,1,0,124990336,3771671867,3646681532,0.23606293270271905,42866,0.612453820729829,0.6124538211609916,1.6109763984376064
116,187,1,0,1067690262,3238360529,2170670268,0.984506553570494,19505,1.7484436220880755,1.7484436208677732,0.8954969262831424
117,188,1,1,2123277400,3925103303,1801825904,1.2531875241905865,13600,2.268680968974936,2.2686809706200934,3.5519634504390813
118,188,0,1,2123277400,3817575515,1694298116,1.3419594032002742,61625,0.08877187896000142,0.08877187900968621,0.4759180068315003
119,188,0,2,2099071152,3804486029,1705414878,1.3325243981876014,32983,0.9905649940134313,0.9905649949873268,2.0787245288943432
120,193,5,1,1811545872,3893351135,2081805264,1.0448120234864575,5000,3.712287620450551,3.712287625298857,2.12061567418412
121,193,0,2,1475608096,4073862179,2598254084,0.7251046267741721,40897,0.6802926023168311,0.680292603287715,1.138144966195952
122,193,0,3,803732544,3866719511,3062986968,0.48770791725570106,38629,0.7626032898575239,0.7626032904815306,1.1765497233312223
123,193,0,3,803732544,2320971098,1517238555,1.5011992080505436,32463,1.0134912907701175,1.0134912907948408,2.0733345254878754
124,197,4,1,1067446528,4036914999,2969468472,0.5324424309594988,32066,1.031243221148072,1.0312432229089559,1.8829484675481414
125,199,2,0,429148574,2366897117,1937748544,1.1482657774595424,21383,1.61582334543252,1.6158233465000427,1.9298594076021602
126,203,4,3,127907200,3102653951,2974746752,0.5298802927814883,786,6.381614497741394,6.381614515321948,2.344021316301273
127,203,0,4,439341870,2402957965,1963616096,1.1291342482019253,21630,1.599253955150659,1.5992539554204366,2.1008211120986426
128,203,0,4,439341870,2332786015,1893444146,1.181634281684623,63194,0.052500033269145464,0.05250003348269756,0.2978522737111408
129,210,7,0,1411277848,3414741455,2003463608,1.1001508419025114,8668,2.9185165619063267,2.918516560217888,1.5532371936516918
130,210,0,0,1411277848,3413885482,2002607635,1.1007673601549932,65508,0.0006165175324262582,0.0006165182524828099,0.006768156571821119
131,211,1,1,229686500,2603627263,2373940764,0.8553632095805277,19422,1.7545958490696707,1.754595849425535,1.170793993118899
132,213,2,0,459373000,3359568209,2900195210,0.5664971357664186,40032,0.7111339258341802,0.7111339261858912,1.313020657927324
133,214,1,3,555169296,2820946799,2265777504,0.9226409484192395,3200,4.356143810225276,4.356143812652819,0.5116237418816644
134,214,0,3,555169296,2627165016,2071995721,1.0516261223804193,59931,0.1289851737405302,0.12898517396117834,0.5944127429334549
135,214,0,3,555169296,2420174110,1865004815,1.2034677908320717,58989,0.15184166809484134,0.15184166845165245,0.7577174394462606
136,222,8,0,1883137536,4155201503,2272063968,0.9186436927656665,2495,4.715175899775377,4.715175901933597,1.1061251340948144
137,224,2,2,1298345584,3587050639,2288705056,0.9081155903559797,4126,3.989471894113515,3.989471897590313,2.1661079165825203
138,224,0,3,449207520,3405358421,2956150902,0.538927229706136,42324,0.6308116388525921,0.6308116393501556,1.7971747682375516
139,224,0,3,449207520,3284741546,2835534027,0.5990266769660693,62862,0.06009944719742295,0.06009944725993499,0.3446025417574791
140,224,0,4,2101773192,4112382111,2010608920,1.0950146531545109,23235,1.495987975601913,1.495987976188441,1.3935782018257719
141,229,5,2,13504112,2981557543,2968053432,0.5331300818894036,12093,2.4381154314277644,2.4381154287348927,2.634859140860843
142,229,0,2,13504112,2971050517,2957546406,0.5382463403630204,65304,0.005116258029165194,0.00511625847361693,0.042863627690613366
143,232,3,0,27008224,2984915657,2957907434,0.5380702411760581,32772,0.9998239005135575,0.9998239008130375,2.466614733611216
144,232,0,0,27008224,2296169510,2269161287,0.920487989764446,50276,0.38241774813289126,0.3824177485883859,1.2187780419918548
145,232,0,0,27008224,2295338518,2268330295,0.9210164174338544,65512,0.0005284274673163702,0.0005284276694099868,0.00597379951110941
146,232,0,0,27008224,2245462664,2218454441,0.9530922202697418,64095,0.03207580271036988,0.032075802835886146,0.18988034311914564
147,236,4,0,1481973632,4293496335,2811522704,0.6112954488359108,5191,3.6582032276081713,3.658203228566168,2.2048670903907714
148,236,0,0,1481973632,3579590248,2097616617,1.0338961264853417,48895,0.4226006776455704,0.4226006776494324,0.9574633819582501
149,238,2,0,1934177984,4261093391,2326915408,0.8842283816293879,18175,1.850332256305681,1.8503322551440453,1.7617724568197612
150,238,0,0,1934177984,4209041724,2274863741,0.9168670121621005,64070,0.03263862994837814,0.03263863053271206,0.22606311439150958
151,238,0,0,1934177984,3826692723,1892514740,1.1823426092151017,54521,0.26547559679220123,0.2654755970530029,0.8708603636511565
152,238,0,0,1934177984,3823198547,1889020564,1.185008738930474,65415,0.002666129309875501,0.0026661297153721484,0.02553206808226759
153,238,0,1,1720872320,3826131777,2105259458,1.0286491000365885,36519,0.8436403599146526,0.8436403611061152,1.7997730232374103
154,238,0,1,1720872320,3825649921,2104777602,1.0289793447611615,65521,0.00033024448458043404,0.00033024472457168845,0.0039922782726164955
155,238,0,1,1720872320,3629033580,1908161261,1.1704640456273765,59414,0.14148470035477156,0.14148470086621412,0.5426486645016864
156,238,0,1,1720872320,3628567720,1907695401,1.1708163093388393,65520,0.0003522634716290214,0.00035226371146517016,0.004227909891679893
157,238,0,1,1720872320,3306300633,1585428314,1.437774499335017,54465,0.26695818959127426,0.2669581899961768,0.6691996132414352
158,238,0,2,1294260992,4099580785,2805319794,0.6144819049764223,57981,0.17670740463317047,0.17670740564140433,0.5817996490137934
159,238,0,2,1294260992,4098938698,2804677707,0.6148121495922538,65521,0.00033024448458043404,0.0003302446158306728,0.0039922782726164955
160,242,4,1,244038896,2947375711,2703336816,0.6679058736896231,7896,3.053093725543602,3.0530937240973723,1.0939714961366835
161,242,0,4,1234212864,3589072671,2354859808,0.8670059716633496,7136,3.1991001000796953,3.199100097973725,2.496988060671638
162,247,5,0,976250404,2841640297,1865389894,1.2031699394737245,25957,1.3361639680543271,1.3361639678103734,1.0567693444676285
163,247,0,3,1217641672,3744069999,2526428328,0.7655478931529203,11095,2.562377952915626,2.562377953679199,2.1099645724101546
164,247,0,3,1217641672,3743453195,2525811524,0.7659001567439176,65520,0.0003522634716290214,0.00035226359099685303,0.004227909891679893
165,254,7,0,1064863664,3956350527,2891486864,0.5708355980286335,4689,3.8049354362791794,3.804935441284716,3.2099607671689157
166,254,0,0,1064863664,3954144497,2889280834,0.5719367073835926,65486,0.001101109058724726,0.001101109354956151,0.011365493956491692
167,254,0,0,1064863664,3758795324,2693931661,0.6729338926845401,61105,0.1009971850862484,0.10099718530094956,0.4810949784262142
168,259,5,0,1686739072,3633525631,1946786560,1.1415524261615495,1480,5.468618539483688,5.46861853347701,2.760864910943066
169,259,0,0,1686739072,3632872107,1946133036,1.1420368111171122,65514,0.000484384451701118,0.0004843849555627893,0.0056111749720572975
170,259,0,1,1225994496,3664718699,2438724204,0.8165205334390393,41062,0.6744837221854402,0.6744837223219248,1.3430961786055486
171,262,3,0,609010688,4110955531,3501944844,0.29449078466211986,23527,1.4779702506343941,1.4779702512230803,2.8197884974808556
172,262,0,0,609010688,2766680225,2157669538,0.9931732229839021,40379,0.6986824381839669,0.6986824383217831,1.849151504867495
173,263,1,1,288559104,4001004431,3712445328,0.2102773660542887,28190,1.2171041425422158,1.2171041430703882,2.7666165308281996
174,263,0,1,288559104,3118607567,2830048464,0.6018203868881074,49959,0.3915430207961051,0.3915430208338156,1.0533604912944416
175,263,0,1,288559104,3117959820,2829400717,0.6021506315316536,65521,0.00033024448458043404,0.0003302446435488987,0.0039922782726164955
176,263,0,1,288559104,3070814654,2782255551,0.626392208078915,64444,0.024241576420571693,0.024241576547262018,0.12472991415405457
177,265,2,0,577118208,3935302693,3358184486,0.3549656573330928,39551,0.7285734484629178,0.7285734492541772,1.9772863359133468
178,266,1,2,539488800,2162829935,1623341136,1.4036809400280248,3960,4.048715285033028,4.048715282694932,3.463042531592721
179,271,5,1,891760064,2273740175,1381980112,1.6359102918833912,3487,4.232229351223295,4.232229351855365,2.096058898765778
180,271,0,1,891760064,2273423864,1381663801,1.6362405372604627,65521,0.00033024448458043404,0.0003302453770724135,0.0039922782726164955
181,273,2,0,1783520128,3692036015,1908515888,1.1701959492724754,45263,0.5339554118579355,0.5339554120120135,1.397360090387768
182,273,0,1,1419556608,3594826729,2175270122,0.9814525820765532,37348,0.8112566322509587,0.8112566328040787,1.5194985773655811
183,273,0,1,1419556608,3282058626,1862502019,1.2054051565196318,56113,0.22395257398682344,0.22395257444307848,0.8797853298288392
184,273,0,2,691629568,3738714245,3047084678,0.49521755316584404,53609,0.2898123965325412,0.28981239664621217,1.102147247056334
185,280,7,0,2080447552,4007192991,1926745440,1.1564811694548744,1295,5.6612636174260835,5.661263616289031,1.1933090453494273
186,280,0,0,2080447552,4006428596,1925981045,1.157053641388476,65510,0.0005724718275307164,0.0005724719336002882,0.006431619711632343
187,280,0,1,2013411456,3704111063,1690699608,1.3450267917335665,28765,1.187973150228399,1.187973150345089,2.2399706795418584
188,280,0,1,2013411456,3602853800,1589442345,1.4341264605168753,61611,0.08909966841534457,0.08909966878331144,0.42602989151679405
189,280,0,1,2013411456,3479381952,1465970497,1.550791076825842,60445,0.11666461552610928,0.1166646163089656,0.6527316367689373
190,282,2,1,876019832,2749552315,1873532484,1.1968861541489915,20939,1.6460950764382902,1.64609507732315,1.3874428948376398
191,284,2,0,1752039664,3389493789,1637454126,1.3911926565357788,28639,1.1943065021580248,1.1943065023867863,1.61015133826477
192,284,0,2,565707712,3529095911,2963388200,0.5353995161606839,29651,1.1442068589941896,1.1442068596249062,2.2773142106952973
193,284,0,2,565707712,3528417645,2962709934,0.5357297607758582,65521,0.00033024448458043404,0.0003302446151751017,0.0039922782726164955
194,284,0,2,565707712,3377786701,2812078990,0.6110100263967659,62204,0.07528026526162006,0.07528026562090732,0.4065698011066624
195,284,0,2,565707712,2808986055,2243278344,0.9370385061537618,52280,0.3260284793172044,0.3260284797569937,0.763658973806214
196,287,3,1,115347200,3608831507,3493484308,0.29798048601328375,25515,1.3609419787280965,1.3609419798595221,2.716934986073989
197,287,0,1,115347200,3291765395,3176418196,0.4352462808951252,59588,0.13726579452112905,0.13726579488184137,0.5186926802900406
198,287,0,1,115347200,3096583570,2981236371,0.5267363802953895,61509,0.09149009934187285,0.09149009940026648,0.4921016986341143
199,290,3,0,459227196,2949352911,2490125716,0.7864285662619963,13685,2.259692185747681,2.2596921859666055,2.6071750576977726
200,291,1,0,918454392,3661483499,2743029108,0.6468772144055883,36096,0.8604486476012064,0.8604486481435918,1.7087871170220434
201,291,0,0,918454392,3660813814,2742359423,0.6472294779609591,65520,0.0003522634716290214,0.0003522635553698964,0.004227909891679893
202,291,0,0,918454392,2242767608,1324313217,1.6974027676970742,31648,1.0501732892408893,1.0501732897361153,1.4180125034141522
203,291,0,0,918454392,2215871537,1297417146,1.727004736040655,64205,0.029601968051251593,0.029601968343582693,0.19418506791391918
204,292,1,0,1836908784,3624302039,1787393256,1.2647900600039996,45143,0.5377853237350023,0.5377853239633436,0.904022312277327
205,292,0,1,1526333920,3819486155,2293152236,0.9053150114038999,42040,0.6405249511504593,0.6405249513999003,1.851662719913265
206,292,0,1,1526333920,3687501135,2161167216,0.9908364438482842,61764,0.08552143207230936,0.08552143244438581,0.41321198472537823
207,292,0,1,1526333920,3234366999,1708033080,1.3303112296678634,51795,0.33947478553809485,0.3394747858195771,0.9547938147757657
208,292,0,2,905184192,3206556521,2301372330,0.9001527355982653,44151,0.5698415058225041,0.5698415059304028,1.814265774562559
209,292,0,2,905184192,3205924430,2300740239,0.9005490381845895,65518,0.0003963024539395264,0.0003963025863241716,0.004699172121844633
210,295,3,0,1810368384,3615194061,1804825678,1.2507876472004504,25705,1.3502386083623108,1.3502386090158598,2.9280658276604017
211,296,1,1,1941775628,3720714219,1778938592,1.2716304356032389,16149,2.0208427892594134,2.020842788402789,0.8113254574024444
212,296,0,1,1941775628,3700138726,1758363099,1.2884141306878405,64778,0.016783694377100106,0.016783695084600626,0.11023425930412849
213,296,0,1,1941775628,3676796198,1735020571,1.3076943780207202,64666,0.019280247093359112,0.019280247332881365,0.1110852052271426
214,296,0,1,1941775628,3661414622,1719638995,1.3205414152651294,64955,0.012847037078183148,0.012847037244409349,0.09118353333605653
215,296,0,1,1941775628,3636539472,1694763845,1.3415628893975402,64588,0.021021473312265948,0.021021474132409686,0.1438177275143354
216,296,0,2,1736067608,4072367423,2336299816,0.8784217196976947,45172,0.536858829628294,0.5368588303001559,1.2417301466255777
217,296,0,2,1736067608,3623331282,1887263675,1.1863511459476115,52940,0.3079294256172391,0.3079294262499156,0.8108722893304513
218,299,3,2,1011551824,3566683839,2555132016,0.7492493132037907,11091,2.5628981710916006,2.56289816725618,1.9982346230880745
219,302,3,1,79171512,2713215687,2634044176,0.7053676045340858,16890,1.956118292311252,1.9561182913302928,1.254738638046294
220,302,0,1,79171512,2696455487,2617283976,0.7145766803437432,65119,0.009209075424372897,0.009209075809660506,0.06413053090891445
221,302,0,1,79171512,2562348437,2483176926,0.7904600890220159,62178,0.07588340834678427,0.07588340867827066,0.3725297278621701
222,304,2,0,158343024,2809373857,2651030834,0.6960936958009505,34983,0.9056336062184904,0.9056336067789345,2.5357885904813986
223,304,0,0,158343024,2802820710,2644477687,0.6996643434422971,65374,0.003570647252730634,0.00357064764134848,0.027034196592766263
224,309,5,0,24890976,2150286591,2125395616,1.0149157400016655,1646,5.315251379578374,5.315251396559367,3.0158306165518076
225,310,1,0,49781952,3815600555,3765818604,0.18968363767403318,58059,0.17476789704720927,0.17476789767236992,0.8193945565264129
226,310,0,0,49781952,3473472808,3423690857,0.3270947068939023,59582,0.13741106883937437,0.13741106921986648,0.5147940281237531
227,311,1,0,99563904,2682377561,2582813658,0.7337035847788371,24720,1.406608877208263,1.406608877884935,2.849520260725806
